id z u_mag u_mag_err g_mag g_mag_err i_mag i_mag_err z_mag z_mag_err
0000 0.0 -8.467745805311559 0.21856241271683982 -9.391717595584666 0.21741278591403507 -10.321115853732024 0.21774753554701182 -10.638911620456724 0.21803479769416806
0100 0.0 -8.7960869427057 0.21793099366238106 -9.72414425043631 0.21729347262720192 -10.67111518212328 0.21746522319908232 -10.98116154188228 0.21762298150264475
0200 0.0 -9.203130502876668 0.2175258784967339 -10.061036641801131 0.21722753844561635 -11.048605936668444 0.21730799858147376 -11.326759135102236 0.2174011275659496
0300 0.0 -8.868691195579874 0.21783528644179453 -9.990291902135453 0.21723826448569988 -10.862298379562318 0.21737222709007675 -11.126938221043165 0.21751217590178817
0400 0.0 -9.223718318587036 0.21751227313013644 -10.23638821241158 0.2172061698449867 -11.154622561397666 0.2172800818732291 -11.371708212718303 0.21738125745385703
0500 0.0 -9.267324621857561 0.21748507590976315 -10.430251659594212 0.21718920211781273 -11.33978420838784 0.21724254135312193 -11.52592085784958 0.2173242421319023
0600 0.0 -9.225436863678851 0.2175111654621134 -10.482591466630701 0.2171855452760974 -11.42529801157933 0.21722903089462775 -11.642571573949816 0.21729060210276666
0700 0.0 -9.361228898857387 0.21743328476134502 -10.632822487794286 0.2171767630786127 -11.61075488646788 0.21720602269606823 -11.852167779719196 0.21724551051571248
0800 0.0 -9.491331944554872 0.21737457163975965 -10.772742821668924 0.21717044811233813 -11.75196962271454 0.21719300853361223 -11.964612461361156 0.2172275409879367
0900 0.0 -9.709989907417068 0.2173021608340115 -10.970131969752458 0.21716382379922733 -11.959131601641996 0.21717901794216282 -12.190016611314675 0.21720089663117434
1000 0.0 -9.768257981190409 0.21728719287784606 -11.056899625747562 0.21716156619985016 -12.047875806319421 0.2171744456398125 -12.25904293440066 0.21719468758671637
1100 0.0 -10.226300422990107 0.21721088104176461 -11.293966218943162 0.21715689135592145 -12.179081133550227 0.217168887416936 -12.384994453584117 0.21718517558933562
1200 0.0 -9.974977706564982 0.2172450649012888 -11.238047414841148 0.2171578267560714 -12.20848550592618 0.21716781067555724 -12.447556157698926 0.21718119703282973
1300 0.0 -9.97667155372001 0.21724478019707277 -11.251465718554073 0.2171575939744685 -12.227017138367188 0.21716716057736762 -12.469797479871339 0.2171798874435726
1400 0.0 -10.049075804181275 0.2172333611544252 -11.313087925239735 0.21715659189536124 -12.269762560322853 0.2171657403742836 -12.492183261629819 0.21717862121570458
1500 0.0 -10.038068725299325 0.2172350043665391 -11.274569835571228 0.21715720563393473 -12.242536902627219 0.21716663238979103 -12.489651564728511 0.21717876193235713
1600 0.0 -9.956105050578813 0.21724829978132537 -11.222106959060334 0.2171581104656469 -12.217567132232688 0.21716748937344552 -12.459880616381252 0.21718046482746456
1700 0.0 -9.941660975732994 0.21725085133315483 -11.19892068429997 0.21715853748359587 -12.174605760787617 0.21716905633527359 -12.399694476746877 0.21718419996889593
1800 0.0 -9.96191416142716 0.21724729226176925 -11.142357442824402 0.21715965448629326 -12.10565762044537 0.2171718364742956 -12.347600164765836 0.21718777726410116
1900 0.0 -9.239443646864565 0.21731671897374966 -10.26024052203817 0.2171749181437936 -11.14827211555675 0.21720970719312088 -11.387620931755492 0.21725086342273103
2000 0.0 -9.135019794833031 0.217376354828506 -10.152778275192638 0.21718451347778028 -11.12275110205234 0.21722142453588741 -11.367389543912097 0.21726977465042346
2100 0.0 -9.588266225715 0.21733894788406727 -10.752811093417982 0.2171712547212495 -11.701159216679564 0.21719731397149988 -11.966808819030003 0.21722722527647523
2200 0.0 -9.629227357462266 0.21732566323191133 -10.75284797325969 0.2171712531738502 -11.662497755859341 0.21720086494358437 -11.858168464027823 0.21724445608712661
2300 0.0 -9.279692313858078 0.2174777399302481 -10.465323628781722 0.21718671435629075 -11.410376966708409 0.21723124018773834 -11.613765013608997 0.21729825658188784
2400 0.0 -9.743119087658112 0.2172934410228108 -10.85940020616028 0.21716725054323094 -11.778872535866455 0.21719087553864483 -11.918741869248613 0.21723442737848653
2500 0.0 -9.394659918661976 0.21741683726990862 -10.53040172781634 0.21718248692055164 -11.399723327934325 0.21723284398736079 -11.555909838628509 0.21731489548032054
2600 0.0 -8.936400094463067 0.21775669822263058 -9.938971089645747 0.2172469493552016 -10.858369105292692 0.21737383132357943 -11.052422998858688 0.21756512915655618
2700 0.0 -8.678626575154624 0.21811516470634915 -9.766949307411153 0.2172827057160402 -10.696753885163673 0.21745079167396364 -10.955988536405709 0.21764528707899675
2800 0.0 -8.541677176860432 0.21838584183922838 -9.624232903394471 0.21732211070182986 -10.547943844250781 0.2175448020922213 -10.82546384228651 0.21777893742960233
2900 0.0 -8.354103035982213 0.21888449613893435 -9.422552162920443 0.21739844688567544 -10.337015586678465 0.2177304266895745 -10.602801944775777 0.21809521330036513
3000 0.0 -8.241103093377149 0.21927781577160368 -9.264249453291544 0.21748139334910174 -10.17805883938485 0.217926004783098 -10.437191245848659 0.21842957333362886
3100 0.0 -8.196243990443023 0.21945766046971765 -9.131146241284515 0.21757223159132788 -10.03402954156164 0.21815954230976825 -10.33762607434985 0.21868500932679133
3200 0.0 -8.041819290402163 0.2202013642078836 -8.978930082344402 0.21770706167594064 -9.872445904359527 0.21850609442718236 -10.030244680736814 0.21984090679110696
3300 0.0 -8.046150344088922 0.22017753539001902 -8.88781306737188 0.21780760534660173 -9.75228979283353 0.2188387373726415 -9.945679198539295 0.2202895612587142
3400 0.0 -7.974307956977622 0.22059761989783677 -8.767169219549679 0.2179692272310714 -9.664567120154004 0.21913195240007693 -9.85190826576246 0.22087443827341927
3500 0.0 -7.732142579330734 0.22248966171415507 -8.587901235358466 0.21828567484892195 -9.494570618630306 0.21985234645682375 -9.783727433012377 0.22136647144676577
3600 0.0 -7.613348377540362 0.22376462744467823 -8.412553954590464 0.21871319684418286 -9.31952255864968 0.2208670078801957 -9.663845913164284 0.22239278188448364
3700 0.0 -7.637355426035988 0.2234847425238376 -8.349399674872686 0.2189038247033058 -9.259339659442027 0.2212969897213564 -9.574765614099427 0.22331209555050469
3800 0.0 -7.449753542218037 0.22602561307125194 -8.159043899102137 0.21963054322093117 -8.923837313609468 0.22476787700221892 -8.658648213454235 0.2485601450669771
3900 0.0 -7.282568799106951 0.22911978446294415 -8.078830248834567 0.2200204558684312 -8.90870867524329 0.22497881118343974 -8.235332396529337 0.2811266253722164
4000 0.0 -7.141678989178882 0.2325267243314358 -7.984558421415361 0.22055733656847834 -8.698289745761578 0.22858064184775534 -8.91766263248494 0.23714493512093032
4100 0.0 -7.317682810330734 0.22839267170614866 -8.061824632336815 0.2201106630741201 -8.698159947285074 0.22858333662744584 -8.819348499408441 0.24091135774837236
0001 0.0 -8.302065789943711 0.21905567533429385 -9.400284559707778 0.21740872175525378 -10.28106179810424 0.21779289996885276 -10.607992967274939 0.2180862837083427
0101 0.0 -8.584200789571401 0.21829449469664455 -9.606905885360874 0.21732762654767665 -10.584455490397367 0.21751932007636784 -10.80610700658606 0.2178016149617143
0201 0.0 -8.695982105693105 0.218085436292093 -9.811825467237398 0.2172722791137395 -10.750329396254614 0.21742272843007845 -11.005379336330968 0.21760247020753662
0301 0.0 -8.898346666390012 0.21779968382424586 -10.01197411609909 0.21723483086343473 -10.954838012646857 0.2173477647831556 -11.248563317983077 0.21743983389834276
0401 0.0 -8.970318519039093 0.21772080520779485 -10.16735804813505 0.21721378755581455 -11.13815534642896 0.217284073499595 -11.379423615972954 0.21737800807418575
0501 0.0 -9.140246758219245 0.2175707340915685 -10.381273442730738 0.21719294930612434 -11.329373750397771 0.21724433460470075 -11.551403454247499 0.21731627124516795
0601 0.0 -9.335041762087315 0.21744685551396528 -10.59864677267355 0.21717855946003597 -11.571649796094928 0.21721025335577104 -11.760808179772017 0.21726307318559643
0701 0.0 -9.464053953724509 0.21738577558917643 -10.738735407025995 0.21717184199827672 -11.715751245025029 0.21719603710579227 -11.951639203177436 0.21722943208545037
0801 0.0 -9.645097570421708 0.21732077352902798 -10.905012435837907 0.21716575959359205 -11.895606465782585 0.21718276848470952 -12.107698369356854 0.21720939154466887
0901 0.0 -9.821810958343406 0.21727475085936246 -11.100370765456773 0.21716055813559285 -12.064325055415122 0.21717367531347453 -12.27560973088595 0.21719330943789678
1001 0.0 -9.939917904311447 0.2172511634035141 -11.22380909429079 0.21715807983057944 -12.196410905206587 0.21716824602056053 -12.415517545832145 0.21718317835019568
1101 0.0 -10.080196291663384 0.2172288890990633 -11.342079418901498 0.21715615627968735 -12.304376939965422 0.2171646671097267 -12.524499287721966 0.21717688129282586
1201 0.0 -10.0808759870919 0.21722879261569517 -11.380798412616144 0.21715560746757664 -12.365303125339846 0.21716293117814614 -12.586466299437099 0.21717381510256517
1301 0.0 -10.179537264102663 0.21721614901501682 -11.430018725102919 0.21715496082961946 -12.410625330269141 0.21716175643865326 -12.64298924087942 0.21717130136677534
1401 0.0 -10.439264703220875 0.217191695294127 -11.597354421136238 0.2171531298913468 -12.504472909681816 0.21715960425619982 -12.732733269412535 0.21716779917676943
1501 0.0 -10.26511935085761 0.21720683026412532 -11.5009948718148 0.21715411971258528 -12.450725863392048 0.21716079289685514 -12.671219664422466 0.2171701382846604
1601 0.0 -10.132098004268904 0.21722195276051717 -11.418250349040505 0.21715511044692662 -12.404989513041627 0.21716189738408934 -12.640145171329284 0.21717142180711174
1701 0.0 -10.144331667860357 0.21722040953652744 -11.427471628255788 0.21715499294495733 -12.404602010113223 0.21716190713300618 -12.642122017097748 0.21717133801528993
1801 0.0 -10.284833899268605 0.21720487531545335 -11.429976273912139 0.2171549613301267 -12.359865008623114 0.21716307858742745 -12.583730305480554 0.2171739434021308
1901 0.0 -10.108950665968528 0.2172249670477574 -11.28256045185541 0.21715707492579928 -12.274645372738199 0.2171655849263738 -12.52707681149245 0.21717674678928126
2001 0.0 -9.91371057333751 0.21725597775912162 -11.062122413613203 0.21716144105038418 -12.079366357055505 0.21717299034476018 -12.318725487032687 0.21718991010561128
2101 0.0 -9.869430893245163 0.21726498003758093 -11.024429034599624 0.21716237107453443 -11.967598004040624 0.21717854969765055 -12.175342232744413 0.21720231957899996
2201 0.0 -9.59727224429848 0.21733688330699322 -10.822857950215369 0.21716854168574834 -11.785701034426666 0.2171903606805461 -11.976983273309223 0.21722770315847809
