id M M_err Li Li_err MLi MLi_err M_density M_density_err
2601 1714844.317486572 344114.0337682332 1947671.2493384823 389777.23698234605 0.8804588136057413 0.012989278471355406 8.619842098165133 2.1161241029966744
2701 1462488.8613977744 294119.7591406225 1519328.0428112308 304173.78544732893 0.9625892632717513 0.018356896208371387 7.35135133086088 1.8073690634767228
2801 1178834.006339269 237633.02495509002 1260778.9176774928 252524.7100348434 0.9350045355380971 0.02129301928625621 5.9255309015370505 1.4591221314638736
2901 1088364.9838122672 219988.39038226448 1093813.202439185 219186.01958339216 0.995019059365193 0.026335344169259898 5.4707790147295725 1.3495812851342306
3001 852154.9838715608 172940.94595943877 917123.5275775424 183927.22823515427 0.9291605309945682 0.028899243842603832 4.283445050512481 1.0595518546424785
3101 749342.3256795409 152842.19119922427 789872.7887254696 158555.90604164344 0.9486873536796624 0.03431292273013423 3.7666466039883253 0.934880835628746
3201 571368.340509204 117665.55063861565 637673.8132998865 128251.42332894019 0.8960197652659443 0.03965835712168603 2.872041983553736 0.7174922450356128
3301 460466.49167277565 95631.42485515682 553202.1064292917 111464.00518777619 0.8323657598574796 0.04190724753388722 2.314582384675556 0.581566427839669
3401 409182.7640641486 85635.30095911585 500724.438538617 101052.84652351544 0.8171815325378642 0.04528602585266247 2.056799430454035 0.5195187337130012
3501 410691.43455381074 86802.54739746958 456890.76547826786 92371.22622140816 0.8988832026926694 0.055393947709644266 2.0643829185097378 0.5249860940252971
3601 473901.36796140403 99498.87577645139 493584.42209605675 99637.68881000552 0.9601222136406441 0.05542336841246703 2.3821141781074497 0.6030180395730602
3701 338363.4895656928 73781.28000520608 361008.9444779395 73451.56295867011 0.9372717622135521 0.0735056887153075 1.7008190318496688 0.4420403712528031
3801 317245.04261222837 69196.29954585573 357623.4240163597 72785.97929143428 0.8870924590155363 0.06957604097686675 1.594664976789936 0.41453529775642184
3901 270465.93937456666 60991.954479851716 299244.7824602262 61348.56691275771 0.903828421504777 0.08490097489747571 1.359524982278121 0.3618824486622519
4001 227113.66903135256 53480.61228565327 250693.881056363 51917.44603042119 0.9059402171060212 0.10153912510363537 1.1416103172878989 0.3135806194486793
4101 153889.4691514648 37348.14295660843 219556.53198114038 45930.20229840847 0.7009104569236123 0.08623756839418643 0.773541312834929 0.2172820519026021
0002 825970.4559787981 167373.9026122636 959922.6139752092 192465.21036181736 0.860455253323295 0.02526352774568281 4.151825816306176 1.0259513702312455
0102 1160417.6306911365 234242.98917687335 1170615.097074657 234519.42713599312 0.9912887964549546 0.024528540352453238 5.832959087006348 1.4376538826615166
0202 1322263.2942644893 266098.0940336459 1424710.5706860907 285269.9690783066 0.92809256944569 0.018728408849315033 6.646493032944844 1.6348118274568888
0302 1685990.579796745 338697.46759851754 1708135.5353260145 341902.5244060826 0.9870355981294875 0.016866167804110557 8.474805805195563 2.082053181673731
0402 1996099.8642341003 400489.64717806934 2040150.0732300677 408262.5159097262 0.9784083486925915 0.014152719936795755 10.033602156425221 2.46293431583871
0502 2508194.844434066 502652.10592734773 2564844.2587443874 513156.17047838017 0.9779131172907731 0.011257341355030226 12.607700471691832 3.0924028178321894
0602 3016956.0015132045 604236.7428829551 3101280.295996967 620412.9822160852 0.9728098441818995 0.009327902538493459 15.165040980671476 3.7181323224239606
0702 3765302.0297166174 753867.001627888 3609975.9717715173 722131.636225565 1.043026895236889 0.008764738773876988 18.92667959248264 4.63938177677492
0802 4479762.6562196035 896647.2964268059 4284651.703459207 857047.1188602691 1.04553717927711 0.007478127726936947 22.51798973242489 5.51861031442719
0902 5083758.994421882 1017291.6106862128 5193203.2824656945 1038739.0264921079 0.9789254758400581 0.00578374550411455 25.554039716719952 6.261651511224696
1002 5964223.050746537 1193320.442439468 6065520.284518522 1213189.9411209037 0.9832994979786757 0.005038375161673974 29.9797832441279 7.345470197520066
1102 6324217.481952922 1265269.904460452 6619566.747126789 1323993.012267351 0.9553823873288894 0.004497454480946012 31.78933243852124 7.788514537996006
1202 6736684.902696862 1347734.2659297385 7114904.8063193895 1423055.8820603744 0.9468411856632858 0.004168326749656571 33.86264253506768 8.296250175883628
1302 7000240.610275463 1400455.3877142395 7197544.139138111 1439583.0210375504 0.9725873818835276 0.004256284032135101 35.187432523425045 8.62079708663525
1402 8159536.911173315 1632306.0319862713 7988810.443099785 1597830.0764022693 1.021370699591576 0.004103435774500512 41.014755130396715 10.048158406136661
1502 7482001.429044403 1496837.7800760209 7245480.73695644 1449169.9260080836 1.0326438921963537 0.004538865110274239 37.609053042865305 9.214094619803179
1602 7151532.861323308 1430695.5638229428 7454234.701452551 1490918.9761023028 0.9593919627899216 0.00405840591470827 35.947918651180245 8.807002374265863
1702 7222698.339910449 1444926.779451778 7516999.290288912 1503471.3889135094 0.9608486127225441 0.004034996429115837 36.30563928039784 8.894617957799504
1802 7054126.171092262 1411237.3720108685 7190392.9942084085 1438152.8541796522 0.9810487655923807 0.004303498222458708 35.458293861026036 8.687164290999354
1902 6497588.212106291 1299991.9288323368 6398517.739713139 1279785.563624708 1.015483347303745 0.004982670181550607 32.66079832211585 8.002175734868812
2002 5584001.169401346 1117253.9954409744 5961437.9225518685 1192374.7664215318 0.9366869607544355 0.004836522945350036 28.0685586822 6.877227114950019
2102 5239673.763288469 1048436.25134639 5473517.550434825 1094797.433466627 0.9572772380847159 0.005366711002290033 26.33776140777802 6.453466058863005
2202 4161560.3464805256 832935.6974877875 4310274.305179935 862171.0138534127 0.9654977970843549 0.006771185381730828 20.918512953540116 5.126528108435672
2302 3736033.8886644132 747937.6312717481 3758857.6228717524 751903.020139135 0.9939280131100305 0.007969606917366425 18.77956025820593 4.6030340836275325
2402 3021569.7986454708 605075.9621679739 3255281.1476365468 651206.2773445437 0.9282054795295457 0.008430796456676388 15.188232708542955 3.723470093517795
2502 5231730.509083123 1046645.0449070485 7007564.960254792 1401588.8781580343 0.7465832337989342 0.0032135732979671062 26.297833820009572 6.442854401912765
2602 2219783.3260285975 444571.89323475456 3006864.987735515 601534.484452324 0.7382384427244695 0.0069822770062363225 11.157970182710859 2.735658955520495
2702 1701570.9490019653 341694.83482317824 1781920.3575808972 356648.57010338095 0.9549085298694198 0.015568823265397639 8.553122140393242 2.100748765649619
2802 1320880.6901474174 265430.00598846003 1610103.1809189701 322312.10528682213 0.8203702134129824 0.014401293467715197 6.6395432305331 1.6314994924251467
2902 1278337.623016997 257673.50349501756 1278905.5137139107 256144.96901924568 0.9995559557052307 0.022711256239185067 6.425696109079327 1.58221132830158
3002 1051281.613874519 211992.0585220594 1220170.793985723 244414.95889163288 0.8615856231409026 0.019988418180928808 5.2843756251788845 1.3015359512784601
3102 989801.8024337896 200143.25713535992 1063482.1648362332 213131.5311032903 0.9307178203465314 0.025029233305033028 4.97534100236205 1.2276800741438578
3202 752718.1581538942 153723.8350009518 768535.3977220524 154304.18846078016 0.9794189836733082 0.036600045715414156 3.783615574630182 0.9398902736540066
3302 570184.93735649 117362.46591108316 642625.719512762 129236.40127216603 0.8872737583375956 0.03890857947122856 2.8660934853659725 0.7157601693384065
3402 527081.7044235405 109350.98378559256 569504.6432541234 114701.43293048024 0.925509055399127 0.046066622895576545 2.649430632642979 0.6652219054434079
3502 534641.4365518121 111697.71560862423 526678.537971995 106199.86298011674 1.0151190868921274 0.055497424894376736 2.6874304070747694 0.6779993317355139
3602 360423.3394089233 76666.75293915076 427327.36267187056 86525.6461631398 0.8434361356019214 0.05497441773043811 1.8117051457778324 0.4627722246553784
3702 391623.65882349917 83587.14793093428 420756.1544329824 85227.57660869091 0.9307615698485917 0.0626157304038388 1.9685367741790303 0.5040205253767676
3802 260379.7232947082 57240.60924415714 335269.08428152086 68396.85438432219 0.7766290884013359 0.06361296705519019 1.3088255752883464 0.3421208030874546
3902 255220.33720961353 57525.54310773105 297814.39170843054 61069.461946755124 0.8569778503501002 0.08018157207131327 1.2828913881883943 0.34136286288432544
4002 212237.73793270928 48771.51270771218 270419.78977833246 55737.689514960206 0.784845436447843 0.07974166427031182 1.0668349129984693 0.28786061117562206
4102 181725.8037404211 43200.6193106563 237324.30697713338 49339.39987727818 0.7657277337290643 0.08827797008042101 0.9134635240244441 0.2526726466017491
0003 893033.818059072 180854.55649911443 989741.8915092646 198414.96521864025 0.9022896026935652 0.025906179506454467 4.488926733170347 1.1088025897116884
0103 1062927.3844254476 214377.185728939 1210387.3497106803 242461.25176777403 0.8781712603651383 0.020598047028210838 5.342914293813013 1.3161051869936133
0203 1471684.0885315698 295991.3100491284 1511339.9718252032 302577.73811938986 0.9737611099865624 0.018703568388647042 7.397572089877799 1.8188244081111424
0303 1725248.874240902 346450.3409725533 1784660.3217592195 357196.1760399956 0.9667099409372463 0.01577140020113786 8.672141677438413 2.1299842965326574
0403 2168749.278859651 434893.6679558139 2231372.5620929813 446488.08805296465 0.9719350841284027 0.012781799196613075 10.901442273010348 2.6749936015407094
0503 2495136.451982769 499967.8843489463 2644699.7732093823 529121.9684007386 0.9434479018217194 0.010480212134218502 12.542061113157507 3.076026606036562
0603 3469868.1668319725 694803.042710735 3396531.21111418 679450.5311491475 1.021591721423851 0.009061444073380595 17.441650763597973 4.275719207275457
0703 4130626.927769203 826876.6896732706 3939151.2257918934 787956.2523721848 1.0486083653563762 0.008121888479662956 20.76302292909356 5.088965142164381
0803 5444096.2452847 1089244.4730168453 6054533.0438806685 1210992.616723828 0.8991768986688513 0.004546548432012017 27.365312129528196 6.704850456548145
0903 5586528.688710008 1117774.683076625 5871047.573814847 1174297.8615259975 0.9515386510622386 0.004995762716003725 28.081263519087273 6.880401477542431
1003 6457736.273457903 1291962.21683097 6791491.012833093 1358376.141191214 0.9508569268891718 0.004369483536263211 32.460478435959445 7.952864078090279
1103 7209189.420390881 1442182.8847663552 7937326.3783038715 1587533.630437556 0.9082642034346348 0.0035988086802752335 36.23773530101727 8.877812101956273
1203 7765043.713672405 1553380.087345633 8017301.830242231 1603528.1539542454 0.9685357839942763 0.0038436567270965878 39.03179432364422 9.562322118735672
1303 7604731.959119791 1521309.1784173702 8004657.700486308 1600999.417025234 0.9500383706173694 0.0037634571213604005 38.22597072984492 9.364901330586212
1403 7778689.738540481 1556101.5917419815 8107527.267444498 1621572.615609109 0.9594404658712092 0.0037636550221829203 39.100387477221474 9.579092334009326
1503 8275288.841345137 1655453.0437180477 8091533.27377543 1618373.926853427 1.0227096103238253 0.004062997698960233 41.59659416410058 10.190665429771553
1603 8267650.966120872 1653912.7400802835 8215030.934564253 1643072.6212969802 1.006405335777279 0.003933414117598971 41.55820159532492 10.181208964647869
1703 8286272.037149866 1657588.4987810957 8783787.105327755 1756820.3013786098 0.9433598444256323 0.0034358980042402316 41.651802332331705 10.203937483406657
1803 7815877.282160796 1563526.7143946716 8268821.0564201055 1653830.2886437126 0.9452226900100066 0.003634148783022607 39.2873145065483 9.624829078988665
1903 7380223.502256897 1476425.3942562838 7678422.562194224 1535754.7823535213 0.9611640206667511 0.0039600796878561705 37.09745578062941 9.088546254142791
2003 6704633.584778543 1341319.2051004195 7135667.806024492 1427208.2977513613 0.939594410367305 0.0041202889356113884 33.70153327478279 8.256766937404134
2103 6138538.916408192 1228154.3448880704 6360124.6854543155 1272107.378378031 0.9651601532981119 0.004720326367643973 30.855999948983502 7.559978429028548
2203 5247103.836481016 1049948.5395159617 5348682.554198265 1069832.3575120901 0.9810086471410575 0.005641894590574758 26.37510943817616 6.462722269928212
2303 4282703.527309462 857170.4625469631 4364513.864064737 873017.626076828 0.9812555672170363 0.006820501251123694 21.527451665565835 5.275712172673972
2403 3746800.975255525 749995.3319953696 4016718.725595235 803467.542285482 0.9328014310238487 0.006949550991934765 18.833682131151626 4.615898219778062
2503 6294428.581714538 1259117.5499214032 8888087.723434912 1777679.8187636742 0.7081870451298806 0.0024462037908942733 31.639595454402922 7.751037974731487
2603 2415600.164338565 483690.37711326825 3311247.910616503 662402.2882584551 0.7295135337326095 0.0063618493612230135 12.142263747544664 2.9765763199517052
2703 2054323.2637710664 412050.5707676646 2142643.975555993 428755.51740585186 0.9587795673044522 0.01317783184469703 10.32626808843392 2.534278363289572
2803 1749410.3183110685 351352.2820614823 1760349.137075723 352337.42491194076 0.9937859947585024 0.016511233786513667 8.793591671834253 2.160019551164347
2903 1505022.4396182264 302792.5393367016 1478883.1634756168 296092.9135479677 1.0176750109732657 0.020124311685759084 7.565150755328531 1.8604216830782652
3003 1211340.9645239154 244255.10844630995 1245216.732846771 249416.73274637864 0.9727952833998544 0.022579801474170724 6.088930484686384 1.4996430700813157
3103 862911.1526161411 174601.42852689658 1018668.0877378715 204187.31148269912 0.8470974628569984 0.02340073289984631 4.337512043774817 1.0707723621219447
3203 772236.4836195384 157157.25271286257 837695.1208617005 168087.95379236044 0.9218586385285047 0.03130878562096326 3.8817264537454608 0.9619792753229757
3303 530358.8608701255 108965.75411232213 656827.6572942283 132061.73984574384 0.8074551291809403 0.034136626158320305 2.6659035980384327 0.66494088777107
3403 492539.11171573657 101752.37839472927 597907.6845814586 120344.80642303743 0.8237711680533407 0.03833945092176508 2.4757987222903752 0.6198322040449126
3503 605659.6071849145 124800.86455537502 636436.8813599092 128005.40042366761 0.9516412780647922 0.04263577939356879 3.044410577645084 0.760857847885327
3603 405394.0322881827 85206.3892516498 479511.27141550835 96849.49045582261 0.8454317061024803 0.049167930128164346 2.0377549788218343 0.5162254334038224
3703 390159.9856917117 83162.08228728411 424747.6881438135 86016.00106428811 0.9185688270529423 0.06108120138541032 1.9611794699907255 0.5016647855008558
3803 375407.9234771171 80912.72268053552 391789.79477986 79511.92243195146 0.9581870903198293 0.06954332352513151 1.8870267054421095 0.486451877710913
3903 317739.3570794596 70059.9109762546 337875.3009436227 68908.02560586864 0.9404042147859663 0.07881678690952741 1.5971496995201118 0.418373982291803
4003 300830.72585550783 66708.09294472296 326526.6668112695 66683.28762018157 0.9213052299626916 0.07960411755614215 1.5121567180813111 0.3977041468292014
4103 167431.09320996678 39270.068805180774 245721.10849147526 50957.39498757097 0.6813866917573971 0.07465819531031097 0.8416096849586949 0.23050150948917106
0004 793212.9521606921 160785.08709554066 945482.4712393851 189584.32787632264 0.8389504578767171 0.024902258303636182 3.9871668396499316 0.9854652874772297
0104 1176596.9521405129 237123.82954539513 1278568.0396087489 256077.56916192648 0.9202458654453463 0.020615336735568982 5.914286117528565 1.4561135215308618
0204 1523743.0457068877 306389.70728948514 1547517.3113498886 309806.241558627 0.9846371569037489 0.01851711682060829 7.659251815594297 1.8828673017054713
0304 1781425.650114597 357604.8043360116 1867203.858867546 373693.72603860515 0.9540606086766694 0.014861931980191407 8.954520044195927 2.198820048464641
0404 2244034.4919644855 449931.2743950374 2293649.0251877736 458937.89780215704 0.9783687335427327 0.012543473810801281 11.279871173332646 2.767609466447433
0504 2827138.4100609305 566362.7501824497 2852096.6630967474 570588.9539878231 0.9912491559775124 0.010330687130794882 14.21090324986523 3.48478494212117
0604 3382244.5373798613 677210.8776382538 3477793.1424724227 695699.8163114535 0.9725260815757908 0.008361714826297002 17.00120153899876 4.167554746441326
0704 4291612.902418096 858997.5936355382 4232298.287019088 846577.7374023524 1.0140147530671295 0.0072965884967416735 21.572235559850945 5.286867728158068
0804 5233716.406422461 1047301.9155761991 5200740.948612543 1040246.43362569 1.0063405307312443 0.005966328696474005 26.30781613812073 6.4463655317188335
0904 6378383.822353549 1276137.4646072655 6414349.132283984 1282951.668432481 0.9943929915274774 0.004850427747153777 32.061605143703716 7.855348214977246
1004 7658815.780205099 1532163.0050631212 7672234.275867882 1534517.172358407 0.9982510315534825 0.004142399506179301 38.497828643165036 9.431644771587749
1104 7971206.590166324 1594550.3879578258 8908414.064713942 1781744.9752311672 0.8947952500030416 0.003191246800734478 40.06809331811257 9.815906886686209
1204 8746434.169178661 1749676.3283296635 8433064.5354116 1686677.92225481 1.0371596389961417 0.003980696985913052 43.9648548218177 10.770744717230702
1304 8555918.88423816 1711516.988563104 8971281.73345866 1794318.154218563 0.9537008354479168 0.003415226867519151 43.00721006262403 10.535939604780005
1404 8739048.23298175 1748158.7523631488 8886217.21835773 1777305.7322834951 0.9834385113755775 0.003569873282715282 43.9277286505873 10.761484924454823
1504 9529567.925313788 1906296.9223771044 8963575.800395217 1792777.0108110479 1.0631435643009362 0.003881845229840951 47.90135754150591 11.734961743757399
1604 9817070.173910055 1963736.26885696 9935506.135952843 1987158.1569289728 0.9880795240401279 0.003252960490207082 49.34651729186712 12.088701345530952
1704 9887625.58890569 1977844.4301486015 10024889.28713074 2005034.3825399398 0.9863077093129339 0.0032207554948367845 49.70117137342497 12.175561506841094
1804 9154117.152270988 1831148.3547245685 9472045.09214743 1894468.1688232142 0.9664351323517227 0.0033058974132970753 46.01411544829571 11.272443976446462
1904 8083176.627062379 1616942.9223341697 9006584.448036088 1801378.4999687024 0.897474139469701 0.0031713682052232285 40.63092227461187 9.953765215818118
2004 7564764.5955702355 1513301.9896800653 8128913.8022499 1625849.7760736444 0.930599681531434 0.0036236228172900234 38.02507064849988 9.315634764247523
2104 6766762.903849523 1353708.366197768 7523017.283099677 1504674.9394864824 0.899474592335569 0.00373398661783251 34.01383271479453 8.333113714852013
2204 6150248.631984454 1230478.6538483626 6490380.565805374 1298157.1316897438 0.9475944545358544 0.0045354206495273695 30.914860043892723 7.574323765932241
2304 5257624.370448525 1052042.0841457774 5406001.966537038 1081295.3458692192 0.9725531738599126 0.005530142045598048 26.42799198889145 6.475632439664999
2404 4479837.038217232 896577.6193831204 4548739.704900926 909858.6108150699 0.9848523610596015 0.006589775357805591 22.518363621219322 5.518354789304851
2504 3592931.912496892 719277.0068247044 3770052.5575257926 754141.6512729166 0.9530190515049102 0.007564887943118219 18.060243393158157 4.426673011505991
2604 2932125.8002051953 587187.4062006442 3198177.9718647962 639788.1143784386 0.916811330076021 0.008451335188572443 14.738633211188153 3.6133421785321143
2704 2534458.757306186 507913.2037177972 2574235.406488039 515033.75884239475 0.9845481694946776 0.011327029758342539 12.739718742697015 3.1247746935662373
2804 2125712.998445035 426465.10211220133 2076584.0893827623 415545.4450925244 1.023658521373375 0.014663492264650671 10.685115964036676 2.6227388239584646
