id z u_mag u_mag_err g_mag g_mag_err i_mag i_mag_err z_mag z_mag_err
00010 0.0 -8.572376354686202 0.00413336223345164 -8.986999362763129 0.0024139724699263065 -7.97223071519997 0.006864405962277088 -8.071373567425603 0.008511120773036543
00020 0.0 -9.126110834410813 0.0031781945827393057 -9.601332732821163 0.0018013226171760394 -8.584671110697794 0.004837243763103177 -8.640155347030124 0.00593721742459055
00021 0.0 -8.859393784258025 0.003605315780787221 -9.34683574454391 0.0020322833064388294 -8.305164598718449 0.005654780479413437 -8.329416611829586 0.007199478747176044
00022 0.0 -9.082988059451896 0.0032434869166323263 -9.547684169534566 0.0018476019052432824 -8.519233754415659 0.005014896271235801 -8.485181318496288 0.006528781498412281
00023 0.0 -8.984503965480439 0.003397920048099668 -9.541080921508701 0.0018533837296110921 -8.398958856859583 0.005362744351450046 -8.427555852309304 0.006767423393984085
00024 0.0 -8.668840190126183 0.003947268549365986 -9.145766332333466 0.0022368782974913214 -8.158997868326317 0.0061502001648453845 -8.122120099641275 0.008231093415581417
00030 0.0 -9.290212490091385 0.0029419924316119654 -9.723440184706508 0.001700457332294737 -8.87583891123024 0.004133538257176972 -8.766450774461951 0.005503959872058062
00031 0.0 -8.967736910413912 0.0034249711697008594 -9.479229915874377 0.0019084741066294415 -8.560515113855935 0.004901914935850859 -8.547693713253256 0.006281672840989552
00032 0.0 -8.860052964234061 0.003604189063395036 -9.466642747685164 0.0019198949707718844 -8.437210558996437 0.005248993029757293 -8.378083176610563 0.006981053247681696
00040 0.0 -9.220575614786775 0.00303991151005632 -9.748168770346961 0.001680759375025313 -8.858129445073018 0.004172656978722331 -8.703048388094224 0.005716338332448339
00041 0.0 -8.892118366288358 0.0035498130459413447 -9.458809381132387 0.0019270389748884263 -8.547950465033384 0.004935970745915109 -8.426538654041256 0.0067717325450275
00050 0.0 -9.192722898919872 0.0030800200130081364 -9.680089906219752 0.0017355726158927425 -8.902250250447025 0.004076008556354178 -8.741761998299133 0.005585469062890024
00060 0.0 -9.263340644307277 0.002979383654264576 -9.716481505828945 0.0017060437009451162 -9.068588035170972 0.0037347986204358404 -8.816338693890465 0.005343734813619085
00380 0.0 -7.170058594434767 0.008251072929871501 -9.718699718536499 0.001651034746574001 -10.197509918481884 0.0023681789840212693 -8.493045861404546 0.006896439822166537
01010 0.0 -8.642188555868731 0.003997773867678039 -9.05589132833115 0.0023353441147821027 -7.9470883454852626 0.006968286479783723 -8.156631414283211 0.008047164781156548
01011 0.0 -8.501901810335482 0.004275234983999736 -8.835867502569037 0.0025966693134670273 -7.874939484358343 0.0072774807363591145 -8.025817367647257 0.008772621456655139
01012 0.0 -8.284648420501217 0.0047465570159208 -8.542556020388773 0.0029958481127082986 -7.673992459887167 0.008233781624080649 -7.720180632470832 0.010808393525045503
01020 0.0 -8.735782898567173 0.0038233791368773857 -9.147573655303582 0.0022349444083123934 -8.172615438772546 0.0061018279497220195 -8.275843689514993 0.007449874873184448
01021 0.0 -8.569987036236377 0.0041380887617360525 -8.94068134640353 0.002468438849623461 -7.991167709172302 0.006787437621455884 -8.048762588322088 0.008639688732306581
01022 0.0 -8.531197430944804 0.004215636676392277 -8.8829632024052 0.002538179152551822 -7.986697974938458 0.006805506883969921 -8.044172516663298 0.008666080857040728
01023 0.0 -8.737946994391422 0.003819443824543734 -9.131905872415711 0.0022517688899448204 -8.237312517422335 0.005878358070688869 -8.283732898929308 0.007412326825119086
