id z counts_u err_u counts_g err_g counts_i err_i counts_z err_z
0000 0.0 50.010379791259766 0.9335263967514038 59.42616271972656 0.8511766195297241 92.97235107421875 2.6397972106933594 91.3224105834961 4.1320600509643555
0020 0.0 6627.9091796875 55.30601119995117 15548.9541015625 55.92247009277344 35846.6015625 198.9728240966797 24296.130859375 324.2248840332031
0103 0.0 59.176185607910156 1.0823488235473633 75.72895812988281 1.0124239921569824 131.66712951660156 3.2175519466400146 123.7491226196289 5.0373640060424805
0200 0.0 197.50770568847656 1.3834441900253296 221.0279541015625 1.1149864196777344 377.77874755859375 2.7825937271118164 369.30206298828125 3.782108783721924
0200 0.0 164.53736877441406 1.277260184288025 201.0957794189453 1.0730392932891846 309.52410888671875 2.620201587677002 333.2872009277344 3.696288585662842
0200 0.0 176.67172241210938 1.3173357248306274 207.8404998779297 1.0874146223068237 337.2557678222656 2.6873648166656494 351.6453552246094 3.7402803897857666
0203 0.0 134.94247436523438 1.1737945079803467 184.8569793701172 1.0376121997833252 294.5005798339844 2.5830869674682617 312.6533508300781 3.646209955215454
0204 0.0 39.48683547973633 0.7482176423072815 56.66899108886719 0.6974053382873535 93.56635284423828 2.0222392082214355 93.5390396118164 3.0643365383148193
0205 0.0 35.250511169433594 0.7235526442527771 56.672576904296875 0.697417140007019 87.33849334716797 2.002347707748413 95.28752899169922 3.0694165229797363
0209 0.0 87.52920532226562 1.441815733909607 149.09255981445312 1.4279751777648926 267.18365478515625 4.555739879608154 247.76853942871094 7.124246597290039
0211 0.0 60.895751953125 1.186456561088562 112.01409912109375 1.1905945539474487 207.88723754882812 3.770824432373047 187.38101196289062 5.850832462310791
0220 0.0 2145.435546875 28.540348052978516 5458.63427734375 28.906085968017578 12058.955078125 102.62916564941406 9129.095703125 167.11614990234375
0300 0.0 142.23390197753906 1.2001142501831055 184.47174072265625 1.036756992340088 277.5585021972656 2.5405821800231934 312.7326965332031 3.6464040279388428
0300 0.0 181.21836853027344 1.3320412635803223 208.06858825683594 1.087897539138794 348.7978515625 2.7148289680480957 355.3805847167969 3.7491681575775146
0300 0.0 178.32936096191406 1.3227159976959229 211.98841857910156 1.0961617231369019 339.8924865722656 2.6936635971069336 361.14300537109375 3.7628378868103027
0300 0.0 153.30821228027344 1.2390198707580566 192.00401306152344 1.0533512830734253 298.2088623046875 2.592297315597534 328.35888671875 3.684389352798462
0300 0.0 172.6411895751953 1.3041608333587646 206.96774291992188 1.0855653285980225 330.8436584472656 2.671985626220703 355.2413330078125 3.7488369941711426
0300 0.0 133.26405334472656 1.167651891708374 175.19338989257812 1.0159435272216797 260.9736022949219 2.4982731342315674 305.25921630859375 3.628096103668213
0301 0.0 193.75604248046875 1.3717761039733887 219.71322631835938 1.112268328666687 392.6478271484375 2.8167288303375244 372.8065185546875 3.790355920791626
0301 0.0 134.7127227783203 1.1729556322097778 173.74673461914062 1.0126597881317139 264.0746154785156 2.5062384605407715 302.90753173828125 3.6223158836364746
0302 0.0 154.95314025878906 1.2446950674057007 193.88381958007812 1.0574519634246826 327.3074645996094 2.663465976715088 329.9809265136719 3.688309907913208
0302 0.0 114.82115173339844 1.0978947877883911 140.52777099609375 0.934086263179779 242.07870483398438 2.449180841445923 239.31439208984375 3.462357997894287
0302 0.0 46.03980255126953 0.7848454117774963 60.049312591552734 0.7084768414497375 98.24744415283203 2.037062644958496 103.14128112792969 3.0921308994293213
0302 0.0 83.83534240722656 0.9694607257843018 109.0780258178711 0.8530539870262146 179.9709930419922 2.2803795337677 186.5308380126953 3.3237481117248535
0303 0.0 140.8498077392578 1.1951626539230347 185.31417846679688 1.0386261940002441 314.61273193359375 2.6326541900634766 322.7195129394531 3.6707260608673096
0303 0.0 114.44727325439453 1.0964347124099731 142.19247436523438 0.9381804466247559 252.51141357421875 2.476407289505005 247.87718200683594 3.4843239784240723
0303 0.0 65.59883117675781 0.8852031230926514 96.25424194335938 0.8177112340927124 145.35780334472656 2.1806418895721436 165.1839141845703 3.2660210132598877
0303 0.0 30.963953018188477 0.6977081894874573 44.07973861694336 0.6545263528823853 70.26294708251953 1.94676673412323 74.93175506591797 3.0097458362579346
0304 0.0 58.50271987915039 0.8501633405685425 88.29196166992188 0.7949766516685486 137.4525604248047 2.1572163105010986 152.14942932128906 3.2302653789520264
0304 0.0 31.8513240814209 0.7031362652778625 49.08181381225586 0.6718911528587341 76.31050109863281 1.9666311740875244 84.35521697998047 3.03751540184021
0304 0.0 91.42787170410156 1.4533549547195435 142.71078491210938 1.417648434638977 220.16162109375 4.488911151885986 248.2392578125 7.124835014343262
0306 0.0 32.58243179321289 0.7075772285461426 52.11534118652344 0.6822067499160767 83.21106719970703 1.9890552759170532 90.2021713256836 3.0546185970306396
0307 0.0 49.817989349365234 0.8052067160606384 82.32283020019531 0.7774972319602966 136.05140686035156 2.1530375480651855 143.4205780029297 3.2060978412628174
0313 0.0 26.959318161010742 0.6726669073104858 54.799015045166016 0.6912044286727905 101.40988159179688 2.047016143798828 93.664306640625 3.0647006034851074
0318 0.0 3468.36279296875 38.18020248413086 7532.791015625 38.578086853027344 17285.939453125 137.24331665039062 12827.830078125 223.66981506347656
0401 0.0 137.82679748535156 1.1842758655548096 181.83322143554688 1.0308809280395508 274.7998046875 2.5335936546325684 324.6856689453125 3.6754953861236572
0401 0.0 129.290771484375 1.1529803276062012 170.7864990234375 1.0059070587158203 263.6526184082031 2.5051560401916504 305.629150390625 3.62900447845459
