id z u_mag u_mag_err g_mag g_mag_err i_mag i_mag_err z_mag z_mag_err
00000 0.0 -6.628081090910047 0.008428283710303228 -6.845927110461719 0.005793446352869531 -7.314155925935541 0.009191037614930427 -7.394466311002521 0.012041249497482311
00001 0.0 -4.5824951136607766 0.020267060783800323 -4.769788951402813 0.015551286338740556 -5.255729265627515 0.030827696317815078 -5.236288148867832 0.04912624588971917
00010 0.0 -4.324984003955052 0.019858415878458668 -4.592771539003397 0.01451525823140619 -5.193310003236473 0.026532154623425473 -5.125971905449958 0.04419626064515018
00020 0.0 -5.078550546753181 0.020573109326744356 -5.4707834228498164 0.013361773531184758 -6.015218974293131 0.023465896193501465 -6.01490198753897 0.03556869021767572
00110 0.0 -0.31061228822090214 0.009059831248830839 -1.2364238702326027 0.0039048961134386796 -2.1432908879326185 0.006026568474226918 -1.721013711363252 0.014488837630808271
01000 0.0 -6.4699275321477465 0.009161019090059966 -6.752244335813931 0.006101989376313896 -7.195806059118734 0.009938092446017283 -7.325352944976462 0.012659478571306794
01001 0.0 -6.732925261637682 0.007980677885086024 -6.882936022314343 0.005676828757314627 -7.443854224095968 0.008450706009603385 -7.464153965022113 0.011454220577784547
01002 0.0 -6.715476854301926 0.008053192360275139 -6.903200058714763 0.005614186270443356 -7.415773632260411 0.008604509385635398 -7.481617740691529 0.011312552826954241
01003 0.0 -6.5513332695309785 0.008774798897513836 -6.795695485956813 0.00595644646237048 -7.273721085736813 0.009438187139340802 -7.378291657436609 0.012182630269985742
01004 0.0 -6.805557859338045 0.007686918879219445 -6.9420602245927405 0.005496391883524611 -7.572427717262951 0.007788721237281495 -7.516128464633169 0.011038773324236072
01005 0.0 -6.826379831389676 0.007605047302518597 -6.9485377304441975 0.005477049853619399 -7.530513527230717 0.00799717499245925 -7.505874055333212 0.01111927835873186
01006 0.0 -6.68028077065161 0.008201835477902594 -6.877176379838403 0.005694788778486397 -7.386476757518462 0.008768708297437571 -7.463728448667542 0.011457698392936547
01007 0.0 -6.70533732880439 0.008095687701134176 -6.881745166703084 0.0056805359192040545 -7.407318185587375 0.008651502969653458 -7.4526819343820705 0.01154844724891465
01010 0.0 -6.562920676109666 0.008721414075953692 -6.806273638295721 0.005921659084132866 -7.374809496006616 0.008835183287367333 -7.383641815088048 0.012135645668064318
01011 0.0 -6.412791394342253 0.009444255415171583 -6.7545093516437795 0.006094295901848951 -7.260135106555193 0.009523074766780272 -7.32507743993953 0.012662017368489646
01012 0.0 -6.237474468117725 0.010381572577192424 -6.456825115276544 0.007216874409327302 -7.047311188892575 0.01098470975950343 -7.034841764482071 0.015708238018281875
01013 0.0 -5.245253352128234 0.018508660582464483 -5.533689821632326 0.012809787885946135 -6.068222874292282 0.022511655993323266 -6.121001024865503 0.0325499007831562
01014 0.0 -5.895987577210995 0.012555308761813773 -6.181762893891399 0.008491092421072106 -6.725426003592304 0.013757164855023953 -6.764296324455589 0.01934647213749467
01015 0.0 -5.629659974310261 0.014651131156848764 -6.045969416183183 0.009223683797897895 -6.493515599237057 0.016288095957983872 -6.632339103333425 0.021467206883322074
01016 0.0 -4.81456072063764 0.024464804000890975 -5.19801724752347 0.016121759805979075 -5.704235625374 0.030082357959935153 -5.774084483183934 0.043610215971460635
01020 0.0 -5.505359864952229 0.015777952216924986 -5.9522226362618476 0.009775917493834285 -6.432801806472913 0.017039826996071945 -6.5430955404573155 0.02305112867363359
01021 0.0 -4.9553332688174905 0.022285841420504483 -5.470852122263558 0.013361154196379564 -5.940433960451461 0.024891904102069064 -6.035009883355382 0.03497390143018844
01022 0.0 -4.845238448485954 0.02396825005262184 -5.314721230193225 0.01486286861984813 -5.793880484547348 0.027980980813544522 -5.902699588221001 0.03909586819118769
01030 0.0 -4.869878458060374 0.02357841856527706 -5.379833684401046 0.01421263970743795 -5.887872450982577 0.025953150211921797 -5.975462200828293 0.0367675184951931
01050 0.0 -3.9974240589239116 0.017884676744544373 -4.575681523458702 0.010398938430762476 -5.209066310703207 0.018512853006402603 -5.127156996902269 0.031218864510150077
01060 0.0 -4.043737236742949 0.021153837540888946 -4.705451468735692 0.011540258079575748 -5.376839313453825 0.019693948778612833 -5.264083692886441 0.03390130390353018
01070 0.0 -4.664191981282713 0.02709040379462972 -5.434351602486043 0.013694875217750972 -6.10262041013323 0.021916202880435495 -6.016355027470812 0.035525340669149336
01100 0.0 -0.4141684457296293 0.011951929661468562 -1.2562469461862698 0.0055604390882149175 -2.1580896177722977 0.008620303117021206 -1.8342401452758317 0.018931215540506113
01110 0.0 -0.5269611642720342 0.014443355906287862 -1.540882479309868 0.00574949382551412 -2.4014466776082593 0.00924028658269235 -2.09924188413391 0.019875358989461665
02000 0.0 -6.4357538838041215 0.009329181313893516 -6.736602803433623 0.006155446939402864 -7.184960770357357 0.010010248595730431 -7.366077521204566 0.012290713119857665
02001 0.0 -6.366338538366296 0.009682303467477007 -6.668553560965886 0.006394824640791125 -7.139999943042977 0.01031637245943604 -7.3004066564474215 0.012891903617346843
02002 0.0 -6.492937254797898 0.00904983140683431 -6.770017881320761 0.0060419343026088465 -7.246082838132928 0.009611872818924828 -7.380414400790194 0.012163962649832365
02003 0.0 -6.3992022675345375 0.009513157536208674 -6.696214011218547 0.006296166026415722 -7.128911171815172 0.010393639691360304 -7.299091683377949 0.012904296033153335
02004 0.0 -6.410941256247256 0.009453601487669341 -6.687211349185855 0.006328069402210078 -7.141736361274891 0.010304337012611409 -7.290694901361956 0.012983762659730265
